Country	County	Month	Source	State	Unit	Value	Variable	Year
South Sudan			FAO		gigagrams	1946.239	Direct emissions (CO2eq) (Manure on pasture), Sheep and Goats	2014
South Sudan			FAO		gigagrams	0.2787	Direct emissions (N2O) (Crop residues), All Crops	2014
South Sudan			FAO		gigagrams	0.0005	Direct emissions (N2O) (Crop residues), Beans, dry	2014
South Sudan			FAO		gigagrams	0.0499	Direct emissions (N2O) (Crop residues), Maize	2014
South Sudan			FAO		gigagrams	0.0023	Direct emissions (N2O) (Crop residues), Millet	2014
South Sudan			FAO		gigagrams	0.226	Direct emissions (N2O) (Crop residues), Sorghum	2014
South Sudan			FAO		gigagrams	0.7909999999999999	Direct emissions (N2O) (Manure applied), All Animals	2014
South Sudan			FAO		gigagrams	0.0023	Direct emissions (N2O) (Manure applied), Asses	2014
South Sudan			FAO		gigagrams	0.6456	Direct emissions (N2O) (Manure applied), Cattle	2014
South Sudan			FAO		gigagrams	0.6011	Direct emissions (N2O) (Manure applied), Cattle, dairy	2014
South Sudan			FAO		gigagrams	0.0445	Direct emissions (N2O) (Manure applied), Cattle, non-dairy	2014
South Sudan			FAO		gigagrams	0.0187	Direct emissions (N2O) (Manure applied), Chickens	2014
South Sudan			FAO		gigagrams	0.0111	Direct emissions (N2O) (Manure applied), Chickens, broilers	2014
South Sudan			FAO		gigagrams	0.0076	Direct emissions (N2O) (Manure applied), Chickens, layers	2014
South Sudan			FAO		gigagrams	0.0639	Direct emissions (N2O) (Manure applied), Goats	2014
South Sudan			FAO		gigagrams	0.0023	Direct emissions (N2O) (Manure applied), Mules and Asses	2014
South Sudan			FAO		gigagrams	0.0187	Direct emissions (N2O) (Manure applied), Poultry Birds	2014
South Sudan			FAO		gigagrams	0.0606	Direct emissions (N2O) (Manure applied), Sheep	2014
South Sudan			FAO		gigagrams	0.1245	Direct emissions (N2O) (Manure applied), Sheep and Goats	2014
South Sudan			FAO		gigagrams	0.311	Direct emissions (N2O) (Manure management), All Animals	2014
South Sudan			FAO		gigagrams	0.0006	Direct emissions (N2O) (Manure management), Asses	2014
South Sudan			FAO		gigagrams	0.23	Direct emissions (N2O) (Manure management), Cattle	2014
South Sudan			FAO		gigagrams	0.1744	Direct emissions (N2O) (Manure management), Cattle, dairy	2014
South Sudan			FAO		gigagrams	0.0556	Direct emissions (N2O) (Manure management), Cattle, non-dairy	2014
South Sudan			FAO		gigagrams	0.0093	Direct emissions (N2O) (Manure management), Chickens	2014
South Sudan			FAO		gigagrams	0.0055	Direct emissions (N2O) (Manure management), Chickens, broilers	2014
South Sudan			FAO		gigagrams	0.0038	Direct emissions (N2O) (Manure management), Chickens, layers	2014
South Sudan			FAO		gigagrams	0.016	Direct emissions (N2O) (Manure management), Goats	2014
South Sudan			FAO		gigagrams	0.0006	Direct emissions (N2O) (Manure management), Mules and Asses	2014
South Sudan			FAO		gigagrams	0.0093	Direct emissions (N2O) (Manure management), Poultry Birds	2014
South Sudan			FAO		gigagrams	0.0551	Direct emissions (N2O) (Manure management), Sheep	2014
South Sudan			FAO		gigagrams	0.0711	Direct emissions (N2O) (Manure management), Sheep and Goats	2014
South Sudan			FAO		gigagrams	23.9126	Direct emissions (N2O) (Manure on pasture), All Animals	2014
South Sudan			FAO		gigagrams	0.1121	Direct emissions (N2O) (Manure on pasture), Asses	2014
South Sudan			FAO		gigagrams	17.3631	Direct emissions (N2O) (Manure on pasture), Cattle	2014
South Sudan			FAO		gigagrams	12.0001	Direct emissions (N2O) (Manure on pasture), Cattle, dairy	2014
South Sudan			FAO		gigagrams	5.3629	Direct emissions (N2O) (Manure on pasture), Cattle, non-dairy	2014
South Sudan			FAO		gigagrams	0.1593	Direct emissions (N2O) (Manure on pasture), Chickens	2014
South Sudan			FAO		gigagrams	0.0945	Direct emissions (N2O) (Manure on pasture), Chickens, broilers	2014
South Sudan			FAO		gigagrams	0.0649	Direct emissions (N2O) (Manure on pasture), Chickens, layers	2014
South Sudan			FAO		gigagrams	3.1623	Direct emissions (N2O) (Manure on pasture), Goats	2014
South Sudan			FAO		gigagrams	0.1121	Direct emissions (N2O) (Manure on pasture), Mules and Asses	2014
South Sudan			FAO		gigagrams	0.1593	Direct emissions (N2O) (Manure on pasture), Poultry Birds	2014
South Sudan			FAO		gigagrams	3.1159	Direct emissions (N2O) (Manure on pasture), Sheep	2014
South Sudan			FAO		gigagrams	6.2782	Direct emissions (N2O) (Manure on pasture), Sheep and Goats	2014
South Sudan			FAO		gigagrams	0.7506	Emissions (CH4) (Burning crop residues), All Crops	2014
South Sudan			FAO		gigagrams	0.7506	Emissions (CH4) (Burning crop residues), Maize	2014
South Sudan			FAO		gigagrams	631.707	Emissions (CH4) (Enteric), All Animals	2014
South Sudan			FAO		gigagrams	3.3	Emissions (CH4) (Enteric), Asses	2014
South Sudan			FAO		gigagrams	476.907	Emissions (CH4) (Enteric), Cattle	2014
South Sudan			FAO		gigagrams	339.11199999999997	Emissions (CH4) (Enteric), Cattle, dairy	2014
South Sudan			FAO		gigagrams	137.795	Emissions (CH4) (Enteric), Cattle, non-dairy	2014
South Sudan			FAO		gigagrams	67.75	Emissions (CH4) (Enteric), Goats	2014
South Sudan			FAO		gigagrams	3.3	Emissions (CH4) (Enteric), Mules and Asses	2014
South Sudan			FAO		gigagrams	83.75	Emissions (CH4) (Enteric), Sheep	2014
South Sudan			FAO		gigagrams	151.5	Emissions (CH4) (Enteric), Sheep and Goats	2014
South Sudan			FAO		gigagrams	18.844	Emissions (CH4) (Manure management), All Animals	2014
South Sudan			FAO		gigagrams	0.396	Emissions (CH4) (Manure management), Asses	2014
South Sudan			FAO		gigagrams	11.817	Emissions (CH4) (Manure management), Cattle	2014
South Sudan			FAO		gigagrams	7.372000000000001	Emissions (CH4) (Manure management), Cattle, dairy	2014
South Sudan			FAO		gigagrams	4.445	Emissions (CH4) (Manure management), Cattle, non-dairy	2014
South Sudan			FAO		gigagrams	0.3	Emissions (CH4) (Manure management), Chickens	2014
South Sudan			FAO		gigagrams	0.2054	Emissions (CH4) (Manure management), Chickens, broilers	2014
South Sudan			FAO		gigagrams	0.0946	Emissions (CH4) (Manure management), Chickens, layers	2014
South Sudan			FAO		gigagrams	2.9810000000000003	Emissions (CH4) (Manure management), Goats	2014
South Sudan			FAO		gigagrams	0.396	Emissions (CH4) (Manure management), Mules and Asses	2014
South Sudan			FAO		gigagrams	0.3	Emissions (CH4) (Manure management), Poultry Birds	2014
South Sudan			FAO		gigagrams	3.35	Emissions (CH4) (Manure management), Sheep	2014
South Sudan			FAO		gigagrams	6.331	Emissions (CH4) (Manure management), Sheep and Goats	2014
South Sudan			FAO		gigagrams	21.7952	Emissions (CO2eq) (Burning crop residues), All Crops	2014
