Country	Variable	2012	2013	2014	2015	2016	2017
South Sudan	Net transfers on external debt, long-term (NTR, current US$)						
South Sudan	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)						
South Sudan	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)						
South Sudan	Net transfers on external debt, total (NTR, current US$)						
South Sudan	New business density (new registrations per 1,000 people ages 15-64)	0.753437238507956	0.590173633411215	0.30543829694708097	0.11731473963590301	0.26403906162462304	
South Sudan	New businesses registered (number)	4430.0	3627.0	1961.0	759.0	1765.0	
South Sudan	Newborns protected against tetanus (%)	64.0	64.0	64.0	68.0	68.0	68.0
South Sudan	Nitrous oxide emissions (% change from 1990)						
South Sudan	Nitrous oxide emissions (thousand metric tons of CO2 equivalent)						
South Sudan	Nitrous oxide emissions in energy sector (% of total)						
South Sudan	Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)						
South Sudan	Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no)				1.0		1.0
South Sudan	Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no)				0.0		0.0
South Sudan	Number of deaths ages 5-14 years				6006.0		6265.0
South Sudan	Number of infant deaths	25173.0	25401.0	25865.0	26408.0	26928.0	27424.0
South Sudan	Number of maternal deaths	3500.0	3600.0	3600.0	3500.0		
South Sudan	Number of neonatal deaths	16332.0	16517.0	16809.0	17099.0	17400.0	17698.0
South Sudan	Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure						
South Sudan	Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure						
South Sudan	Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure						
South Sudan	Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure						
South Sudan	Number of surgical procedures (per 100,000 population)			268.0			
South Sudan	Number of under-five deaths	38109.0	38445.0	39201.0	40093.0	40945.0	41752.0
South Sudan	Number of visits or required meetings of affected firms with tax officials			3.2			
South Sudan	Nurses and midwives (per 1,000 people)						
South Sudan	Official exchange rate (LCU per US$, period average)						
South Sudan	Oil rents (% of GDP)	6.34372683585089	24.264216777182302	25.8696911732345	12.0228027319153		
South Sudan	Ores and metals exports (% of merchandise exports)						
South Sudan	Ores and metals imports (% of merchandise imports)						
South Sudan	Other expense (% of expense)						
South Sudan	Other expense (current LCU)						
South Sudan	Other greenhouse gas emissions (% change from 1990)						
South Sudan	Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)						
South Sudan	Other manufacturing (% of value added in manufacturing)						
South Sudan	Other taxes (% of revenue)						
South Sudan	Other taxes (current LCU)						
South Sudan	Other taxes payable by businesses (% of commercial profits)	2.5	3.0	3.0	3.0	3.0	3.0
South Sudan	Out-of-pocket expenditure (% of current health expenditure)	65.83334365	61.82540114	55.47738733	61.34689328		
South Sudan	Out-of-pocket expenditure per capita (current US$)	16.27118644	16.27118644	16.27118644	17.20578118		
South Sudan	Out-of-pocket expenditure per capita, PPP (current international $)	31.35205748	28.18721005	29.60587183	43.65778358		
South Sudan	Over-age students, primary (% of enrollment)				48.63917		
South Sudan	Over-age students, primary, female (% of female enrollment)				46.38139		
South Sudan	Over-age students, primary, male (% of male enrollment)				50.2003		
South Sudan	Part time employment, female (% of total female employment)						
South Sudan	Part time employment, male (% of total male employment)						
South Sudan	Part time employment, total (% of total employment)						
South Sudan	Patent applications, nonresidents						
South Sudan	Patent applications, residents						
South Sudan	People practicing open defecation (% of population)	67.78868571428549	65.5094928571428	63.2137187142853	60.8998725714286		
South Sudan	People practicing open defecation, rural (% of rural population)	74.88928571428549	73.2464285714286	71.6035714285713	69.9607142857144		
South Sudan	People practicing open defecation, urban (% of urban population)	35.875	31.174999999999297	26.4749999999985	21.7749999999996		
South Sudan	People using at least basic drinking water services (% of population)	44.6605137554564	46.5750501704685	48.4918802962195	50.411211092635895		
South Sudan	People using at least basic drinking water services, rural (% of rural population)	42.7667927266213	44.6089900155401	46.4511873044589	48.2933845933783		
South Sudan	People using at least basic drinking water services, urban (% of urban population)	53.1718533246167	55.299909835705606	57.427966346794605	59.556022857883605		
South Sudan	People using at least basic sanitation services (% of population)	7.83027856744569	8.661834928138129	9.501535818475231	10.3501130568794		
South Sudan	People using at least basic sanitation services, rural (% of rural population)	4.83353169968896	5.344078084857481	5.85462447002599	6.365170855194499		
South Sudan	People using at least basic sanitation services, urban (% of urban population)	21.2991738302205	23.3851702179769	25.471166605732698	27.5571629934892		
South Sudan	People using safely managed drinking water services (% of population)						
South Sudan	People using safely managed drinking water services, rural (% of rural population)						
South Sudan	People using safely managed drinking water services, urban (% of urban population)						
South Sudan	People using safely managed sanitation services (% of population)						
South Sudan	People using safely managed sanitation services, rural (% of rural population)						
South Sudan	People using safely managed sanitation services, urban (% of urban population)						
South Sudan	People with basic handwashing facilities including soap and water (% of population)						
South Sudan	People with basic handwashing facilities including soap and water, rural (% of rural population)						
South Sudan	People with basic handwashing facilities including soap and water, urban (% of urban population)						
South Sudan	Periodicity and timeliness assessment of statistical capacity (scale 0 - 100)		28.3333333333333	38.3333333333333	53.3334	53.3334	70.0
South Sudan	Permanent cropland (% of land area)						
South Sudan	Persistence to grade 5, female (% of cohort)						
South Sudan	Persistence to grade 5, male (% of cohort)						
South Sudan	Persistence to grade 5, total (% of cohort)						
South Sudan	Persistence to last grade of primary, female (% of cohort)						
South Sudan	Persistence to last grade of primary, male (% of cohort)						
South Sudan	Persistence to last grade of primary, total (% of cohort)						
South Sudan	Personal remittances, paid (current US$)			2401528.7938983	145950000.0	63790000.0	123080000.0
South Sudan	Personal remittances, received (% of GDP)			0.0131500316316451	10.440394272091199	37.2919128921448	
South Sudan	Personal remittances, received (current US$)			1985610.2	1138720000.0	1083000000.0	633830000.0
South Sudan	Personal transfers, receipts (BoP, current US$)				729940000.0	674180000.0	
South Sudan	PFC gas emissions (thousand metric tons of CO2 equivalent)						
South Sudan	Physicians (per 1,000 people)						
South Sudan	Plant species (higher), threatened						
South Sudan	PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)	38.37230391705779	35.379406789219	33.9816764766723	48.0552560825106	48.703123805914004	
South Sudan	PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)	100.0	100.0	100.0	100.0	100.0	
South Sudan	PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)	82.919216	71.18411529999999	62.6309802	99.8155278	99.8150543	
South Sudan	PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)	99.9418032	99.944744	99.8899102	100.0	100.0	
South Sudan	PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)	100.0	100.0	100.0	100.0	100.0	
South Sudan	PNG, bonds (AMT, current US$)						
South Sudan	PNG, bonds (DIS, current US$)						
South Sudan	PNG, bonds (DOD, current US$)						
South Sudan	PNG, bonds (INT, current US$)						
South Sudan	PNG, bonds (NFL, current US$)						
South Sudan	PNG, bonds (NTR, current US$)						
South Sudan	PNG, bonds (TDS, current US$)						
South Sudan	PNG, commercial banks and other creditors (AMT, current US$)						
South Sudan	PNG, commercial banks and other creditors (DIS, current US$)						
South Sudan	PNG, commercial banks and other creditors (DOD, current US$)						
South Sudan	PNG, commercial banks and other creditors (INT, current US$)						
South Sudan	PNG, commercial banks and other creditors (NFL, current US$)						
South Sudan	PNG, commercial banks and other creditors (NTR, current US$)						
South Sudan	PNG, commercial banks and other creditors (TDS, current US$)						
South Sudan	Population ages 0-14 (% of total)	42.9565000206133	42.68425201006671	42.389361659135204	42.084327262371	41.88010037013329	41.6733554850246
South Sudan	Population ages 0-14, female	2295656.0	2356077.0	2413108.0	2468160.0	2527764.0	2585957.0
South Sudan	Population ages 0-14, female (% of total)	42.460723494138605	42.193164318986504	41.904282953951295	41.607111730869796	41.4098147474969	41.2124601395095
South Sudan	Population ages 0-14, male	2351487.0	2414949.0	2474796.0	2532361.0	2594478.0	2654762.0
South Sudan	Population ages 0-14, male (% of total)	43.4517571958189	43.1744751906691	42.8732640317513	42.5601619073661	42.3486815484357	42.1322646384656
South Sudan	Population ages 0-14, total	4647145.0	4771028.0	4887905.0	5000517.0	5122242.0	5240722.0
South Sudan	Population ages 0-4, female (% of female population)	16.1124859891909	15.962452160386901	15.793560921464	15.6329219977283	15.5344388012115	15.4385940866945
South Sudan	Population ages 0-4, male (% of male population)	16.553575675307602	16.3990982325788	16.2231013165337	16.0515617549981	15.9436915272701	15.8310425662897
South Sudan	Population ages 10-14, female (% of female population)	12.4060304742035	12.329497926494902	12.2571574886271	12.195683184486699	12.1452172031251	12.1077718971928
South Sudan	Population ages 10-14, male (% of male population)	12.638313260537	12.559828800062899	12.485909130675399	12.4234021487818	12.370637106182102	12.3327195172717
South Sudan	Population ages 15-19, female (% of female population)	10.850007583408198	10.886058313155198	10.9053229602445	10.901478036796	10.8660783455759	10.812410543489198
South Sudan	Population ages 15-19, male (% of male population)	11.0034907577426	11.0382303618869	11.058675358670799	11.057737313634501	11.018928201196498	10.9637980777395
South Sudan	Population ages 15-64 (% of total)	53.6223576845736	53.86783615999661	54.145917113138196	54.445791564748895	54.657931292735604	54.8852256022998
South Sudan	Population ages 15-64, female	2912187.0	3021227.0	3131265.0	3242716.0	3349267.0	3456284.0
South Sudan	Population ages 15-64, female (% of total)	53.86415341419829	54.104809382053006	54.3752937987389	54.6642328851134	54.86767198595471	55.08289882364039
South Sudan	Population ages 15-64, male	2888824.0	2999846.0	3112281.0	3226606.0	3335798.0	3445925.0
South Sudan	Population ages 15-64, male (% of total)	53.3809127931439	53.6312765265149	53.9170234678914	54.2279929862998	54.4489670800479	54.688392464774296
South Sudan	Population ages 15-64, total	5801005.0	6021072.0	6243550.0	6469323.0	6685064.0	6902209.0
South Sudan	Population ages 20-24, female (% of female population)	9.190720867689869	9.242404624766051	9.295301529759131	9.35132461617874	9.39043746968307	9.431228312697812
South Sudan	Population ages 20-24, male (% of male population)	9.249907469327212	9.30420526829548	9.35924765541967	9.41757146009567	9.459775103660892	9.50292325733345
South Sudan	Population ages 25-29, female (% of female population)	7.4977897139390395	7.60607540477537	7.7134813051532	7.8091616771110495	7.87741288342262	7.93466202431767
South Sudan	Population ages 25-29, male (% of male population)	7.49286871694558	7.600322519513861	7.70636941075176	7.801170036851669	7.8748485872853	7.93790655130543
South Sudan	Population ages 30-34, female (% of female population)	6.202062687041991	6.19823736399366	6.218747932446999	6.269291365660959	6.33105093931896	6.41562453135187
South Sudan	Population ages 30-34, male (% of male population)	6.183691355741121	6.17834041898932	6.197418557936929	6.2464653771242	6.30766476013011	6.39253746100432
South Sudan	Population ages 35-39, female (% of female population)	5.22666992198338	5.23808730730514	5.24933148034277	5.25841116185985	5.25924259816459	5.25626974497733
South Sudan	Population ages 35-39, male (% of male population)	5.19845912176889	5.21253392354643	5.22596063478424	5.23667876792689	5.23677022988943	5.233518578502941
South Sudan	Population ages 40-44, female (% of female population)	4.37057711586338	4.37043328797177	4.37252403744717	4.37885131939034	4.38778604394994	4.40100932363746
South Sudan	Population ages 40-44, male (% of male population)	4.30837225657873	4.31425271656542	4.32272443396153	4.3354455217242	4.3470567947236205	4.363500570304581
South Sudan	Population ages 45-49, female (% of female population)	3.5936291972315	3.61724871118905	3.6379381931674906	3.6540944137768	3.66306301022744	3.6685436762922596
South Sudan	Population ages 45-49, male (% of male population)	3.4851033470141397	3.5141397274674397	3.54111969897901	3.56442925283724	3.57837559559204	3.5896257414872097
South Sudan	Population ages 50-54, female (% of female population)	2.87834733489441	2.90312199645309	2.92886193721099	2.95636017045012	2.9790819956479595	3.0026469804039904
South Sudan	Population ages 50-54, male (% of male population)	2.7321817707090803	2.7596156940426897	2.7887058228400696	2.8207740111921398	2.8476934585626603	2.87615384114855
South Sudan	Population ages 55-59, female (% of female population)	2.2018148390652796	2.24452872060162	2.2891252225577	2.3279610549997996	2.35448570941324	2.37879215522279
South Sudan	Population ages 55-59, male (% of male population)	2.02928126903854	2.07503048202723	2.1228250861216997	2.16447910099866	2.19345015650945	2.22019644759046
South Sudan	Population ages 5-9, female (% of female population)	13.9422070307442	13.9012142321047	13.853564543860301	13.778506548654802	13.7301587431603	13.666094155622199
South Sudan	Population ages 5-9, male (% of male population)	14.2598682599743	14.215548158027401	14.164253584542198	14.0851980035862	14.034352914983499	13.968502554904198
South Sudan	Population ages 60-64, female (% of female population)	1.8525341530812702	1.79861365184205	1.76465920040899	1.7572990688897498	1.75903299055103	1.78171153125004
South Sudan	Population ages 60-64, male (% of male population)	1.69755672827802	1.6346054141801298	1.5939768084256798	1.5832421439146298	1.58440419249789	1.60823193835791
South Sudan	Population ages 65 and above (% of total)	3.42114229481308	3.4479118299367704	3.4647212277266095	3.46988117288003	3.46196833713114	3.4414189126756503
South Sudan	Population ages 65 and above, female	198697.0	206722.0	214245.0	221186.0	227232.0	232455.0
South Sudan	Population ages 65 and above, female (% of total)	3.6751230916630604	3.70202629896044	3.72042324730982	3.72865538401681	3.72251326654831	3.7046410368500697
South Sudan	Population ages 65 and above, male	171407.0	178669.0	185276.0	191107.0	196191.0	200331.0
South Sudan	Population ages 65 and above, male (% of total)	3.1673300110371603	3.194248282816	3.2097125003573104	3.2118451063340596	3.2023513715164102	3.17934289676003
South Sudan	Population ages 65 and above, total	370108.0	385390.0	399516.0	412296.0	423424.0	432783.0
South Sudan	Population ages 65-69, female (% of female population)	1.5290000628868001	1.5306706294010601	1.52550463921992	1.51090903022189	1.4739535305081102	1.43066669195341
South Sudan	Population ages 65-69, male (% of male population)	1.38752584899549	1.39006983155328	1.38343882176339	1.36497576750791	1.3243195466489899	1.27576190454274
South Sudan	Population ages 70-74, female (% of female population)	1.06121475102376	1.06953356030231	1.0800158857531599	1.09225162666987	1.09323598934056	1.09683383914793
South Sudan	Population ages 70-74, male (% of male population)	0.924623026435777	0.9331969836201569	0.9434624169857879	0.955199006935886	0.9579256690683229	0.9630347091478381
South Sudan	Population ages 75-79, female (% of female population)	0.639040865322369	0.64464276024651	0.652343903981146	0.662855959938355	0.669925263705053	0.676128265635775
South Sudan	Population ages 75-79, male (% of male population)	0.521812015738437	0.5299582011849551	0.538878845809033	0.549153295533211	0.5577766108917261	0.564495996599915
South Sudan	Population ages 80 and above, female (% of female population)	0.44586741243013106	0.457179349010561	0.462558818355581	0.46263876718670005	0.485398482994589	0.501012240112949
South Sudan	Population ages 80 and above, male (% of male population)	0.333369119867458	0.34102326645761305	0.343932415799098	0.34251703635705705	0.362329544907367	0.376050286469538
South Sudan	Population density (people per sq. km of land area)						
South Sudan	Population growth (annual %)	3.474266786699	3.2666672165987998	3.1134611354983903	2.99995499264346	2.89155414538035	2.78158564915929
South Sudan	Population in largest city	279467.0	292705.0	306569.0	321091.0	336300.0	352229.0
South Sudan	Population in the largest city (% of urban population)	14.1806570250492	14.220474315405399	14.273901308293901	14.3342916581102	14.4020083157359	14.477754513341699
South Sudan	Population in urban agglomerations of more than 1 million						
South Sudan	Population in urban agglomerations of more than 1 million (% of total population)						
South Sudan	Population living in areas where elevation is below 5 meters (% of total population)						
South Sudan	Population living in slums (% of urban population)			95.6			
South Sudan	Population, female	5406540.0	5584026.0	5758618.0	5932062.0	6104263.0	6274696.0
South Sudan	Population, female (% of total)	49.9760636161512	49.9577856660574	49.9404386828034	49.9242096974725	49.9092286396642	49.895345919071296
South Sudan	Population, male	5411718.0	5593464.0	5772353.0	5950074.0	6126467.0	6301018.0
South Sudan	Population, male (% of total)	50.0239363838488	50.0422143339426	50.0595613171966	50.0757903025275	50.0907713603358	50.104654080928704
South Sudan	Population, total	10818258.0	11177490.0	11530971.0	11882136.0	12230730.0	12575714.0
South Sudan	Portfolio equity, net inflows (BoP, current US$)						
South Sudan	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)						
South Sudan	Portfolio investment, net (BoP, current US$)						
South Sudan	Poverty gap at $1.90 a day (2011 PPP) (%)						
South Sudan	Poverty gap at $3.20 a day (2011 PPP) (%)						
South Sudan	Poverty gap at $5.50 a day (2011 PPP) (%)						
South Sudan	Poverty gap at national poverty lines (%)						
South Sudan	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)						
South Sudan	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)						
South Sudan	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)						
South Sudan	Poverty headcount ratio at national poverty lines (% of population)	50.1		55.1	65.6	82.3	
South Sudan	Power outages in firms in a typical month (number)			1.5			
South Sudan	PPG, bilateral (AMT, current US$)						
South Sudan	PPG, bilateral (DIS, current US$)						
South Sudan	PPG, bilateral (DOD, current US$)						
South Sudan	PPG, bilateral (INT, current US$)						
South Sudan	PPG, bilateral (NTR, current US$)						
South Sudan	PPG, bilateral (TDS, current US$)						
South Sudan	PPG, bilateral concessional (AMT, current US$)						
South Sudan	PPG, bilateral concessional (DIS, current US$)						
South Sudan	PPG, bilateral concessional (DOD, current US$)						
South Sudan	PPG, bilateral concessional (INT, current US$)						
South Sudan	PPG, bilateral concessional (NFL, current US$)						
South Sudan	PPG, bilateral concessional (NTR, current US$)						
South Sudan	PPG, bilateral concessional (TDS, current US$)						
South Sudan	PPG, bonds (AMT, current US$)						
South Sudan	PPG, bonds (DIS, current US$)						
South Sudan	PPG, bonds (DOD, current US$)						
South Sudan	PPG, bonds (INT, current US$)						
South Sudan	PPG, bonds (NFL, current US$)						
South Sudan	PPG, bonds (NTR, current US$)						
South Sudan	PPG, bonds (TDS, current US$)						
South Sudan	PPG, commercial banks (AMT, current US$)						
South Sudan	PPG, commercial banks (DIS, current US$)						
South Sudan	PPG, commercial banks (DOD, current US$)						
South Sudan	PPG, commercial banks (INT, current US$)						
South Sudan	PPG, commercial banks (NFL, current US$)						
South Sudan	PPG, commercial banks (NTR, current US$)						
South Sudan	PPG, commercial banks (TDS, current US$)						
South Sudan	PPG, IBRD (AMT, current US$)						
South Sudan	PPG, IBRD (DIS, current US$)						
South Sudan	PPG, IBRD (DOD, current US$)						
South Sudan	PPG, IBRD (INT, current US$)						
South Sudan	PPG, IBRD (NTR, current US$)						
South Sudan	PPG, IBRD (TDS, current US$)						
South Sudan	PPG, IDA (AMT, current US$)						
South Sudan	PPG, IDA (DIS, current US$)						
South Sudan	PPG, IDA (DOD, current US$)						
South Sudan	PPG, IDA (INT, current US$)						
South Sudan	PPG, IDA (NTR, current US$)						
South Sudan	PPG, IDA (TDS, current US$)						
South Sudan	PPG, multilateral (AMT, current US$)						
South Sudan	PPG, multilateral (DIS, current US$)						
South Sudan	PPG, multilateral (DOD, current US$)						
South Sudan	PPG, multilateral (INT, current US$)						
South Sudan	PPG, multilateral (NTR, current US$)						
South Sudan	PPG, multilateral concessional (AMT, current US$)						
South Sudan	PPG, multilateral concessional (DIS, current US$)						
South Sudan	PPG, multilateral concessional (DOD, current US$)						
South Sudan	PPG, multilateral concessional (INT, current US$)						
South Sudan	PPG, multilateral concessional (NFL, current US$)						
South Sudan	PPG, multilateral concessional (NTR, current US$)						
South Sudan	PPG, multilateral concessional (TDS, current US$)						
South Sudan	PPG, official creditors (AMT, current US$)						
South Sudan	PPG, official creditors (DIS, current US$)						
South Sudan	PPG, official creditors (DOD, current US$)						
South Sudan	PPG, official creditors (INT, current US$)						
South Sudan	PPG, official creditors (NFL, current US$)						
South Sudan	PPG, official creditors (NTR, current US$)						
South Sudan	PPG, official creditors (TDS, current US$)						
South Sudan	PPG, other private creditors (AMT, current US$)						
South Sudan	PPG, other private creditors (DIS, current US$)						
South Sudan	PPG, other private creditors (DOD, current US$)						
South Sudan	PPG, other private creditors (INT, current US$)						
South Sudan	PPG, other private creditors (NFL, current US$)						
South Sudan	PPG, other private creditors (NTR, current US$)						
South Sudan	PPG, other private creditors (TDS, current US$)						
South Sudan	PPG, private creditors (AMT, current US$)						
South Sudan	PPG, private creditors (DIS, current US$)						
South Sudan	PPG, private creditors (DOD, current US$)						
South Sudan	PPG, private creditors (INT, current US$)						
South Sudan	PPG, private creditors (NFL, current US$)						
South Sudan	PPG, private creditors (NTR, current US$)						
South Sudan	PPG, private creditors (TDS, current US$)						
South Sudan	PPP conversion factor, GDP (LCU per international $)	1.9459433864615199	1.9636113803432	1.8942399286505702	1.87960441237933	6.92913935268245	
South Sudan	PPP conversion factor, private consumption (LCU per international $)	2.1937035238790603	2.16118191589504	2.1618837342882298	3.29976069520066	15.6365680639576	
South Sudan	Pregnant women receiving prenatal care (%)		61.9				
South Sudan	Preprimary education, duration (years)	3.0	3.0	3.0	3.0	3.0	3.0
South Sudan	Presence of peace keepers (number of troops, police, and military observers in mandate)	7157.0	7684.0	11433.0	13035.0	12816.0	15415.0
South Sudan	Present value of external debt (% of exports of goods, services and primary income)						
South Sudan	Present value of external debt (% of GNI)						
South Sudan	Present value of external debt (current US$)						
South Sudan	Prevalence of anemia among children (% of children under 5)	60.7	59.9	59.2	58.6	58.0	
South Sudan	Prevalence of anemia among non-pregnant women (% of women ages 15-49)	31.5	31.7	32.1	32.7	33.5	
South Sudan	Prevalence of anemia among pregnant women (%)	38.8	38.7	38.7	38.7	38.9	
South Sudan	Prevalence of anemia among women of reproductive age (% of women ages 15-49)	32.3	32.4	32.7	33.3	34.0	
South Sudan	Prevalence of HIV, female (% ages 15-24)	1.2	1.1	1.1	1.1	1.0	1.0
South Sudan	Prevalence of HIV, male (% ages 15-24)	0.6	0.6	0.6	0.6	0.5	0.5
South Sudan	Prevalence of HIV, total (% of population ages 15-49)	2.7	2.7	2.6	2.5	2.5	2.4
South Sudan	Prevalence of overweight, weight for height (% of children under 5)						
South Sudan	Prevalence of overweight, weight for height, female (% of children under 5)						
South Sudan	Prevalence of overweight, weight for height, male (% of children under 5)						
South Sudan	Prevalence of severe wasting, weight for height (% of children under 5)						
South Sudan	Prevalence of severe wasting, weight for height, female (% of children under 5)						
South Sudan	Prevalence of severe wasting, weight for height, male (% of children under 5)						
South Sudan	Prevalence of stunting, height for age (% of children under 5)						
South Sudan	Prevalence of stunting, height for age, female (% of children under 5)						
South Sudan	Prevalence of stunting, height for age, male (% of children under 5)						
South Sudan	Prevalence of undernourishment (% of population)						
South Sudan	Prevalence of underweight, weight for age (% of children under 5)						
South Sudan	Prevalence of underweight, weight for age, female (% of children under 5)						
South Sudan	Prevalence of underweight, weight for age, male (% of children under 5)						
South Sudan	Prevalence of wasting, weight for height (% of children under 5)						
South Sudan	Prevalence of wasting, weight for height, female (% of children under 5)						
South Sudan	Prevalence of wasting, weight for height, male (% of children under 5)						
South Sudan	Price level ratio of PPP conversion factor (GDP) to market exchange rate	0.6596418259191589	0.665630976387525	0.642115230051041	0.459644331362774	0.14024669724410901	
South Sudan	Primary completion rate, female (% of relevant age group)						
South Sudan	Primary completion rate, male (% of relevant age group)						
South Sudan	Primary completion rate, total (% of relevant age group)						
South Sudan	Primary education, duration (years)	6.0	6.0	6.0	6.0	6.0	6.0
South Sudan	Primary education, pupils				1156084.0		
South Sudan	Primary education, pupils (% female)				40.87908		
South Sudan	Primary education, teachers				27248.0		
South Sudan	Primary education, teachers (% female)				14.83412		
South Sudan	Primary income on FDI, payments (current US$)						
South Sudan	Primary income payments (BoP, current US$)			13096775.3138983	5840000.0	9380000.0	
South Sudan	Primary income receipts (BoP, current US$)			2371598.12	15460000.0	13220000.0	
South Sudan	Primary school starting age (years)	6.0	6.0	6.0	6.0	6.0	6.0
South Sudan	Principal arrears, long-term DOD (US$)						
South Sudan	Principal arrears, official creditors (current US$)						
South Sudan	Principal arrears, private creditors (current US$)						
South Sudan	Principal forgiven (current US$)						
South Sudan	Principal repayments on external debt, long-term (AMT, current US$)						
South Sudan	Principal repayments on external debt, long-term + IMF (AMT, current US$)						
South Sudan	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)						
South Sudan	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)						
South Sudan	Principal rescheduled (current US$)						
South Sudan	Principal rescheduled, official (current US$)						
South Sudan	Principal rescheduled, private (current US$)						
South Sudan	Private credit bureau coverage (% of adults)	0.0	0.0	0.0	0.0	0.0	0.0
South Sudan	Probability of dying at age 5-14 years (per 1,000 children age 5)				18.7		18.6
South Sudan	Procedures to build a warehouse (number)	23.0	23.0	23.0	23.0	23.0	23.0
South Sudan	Procedures to register property (number)	7.0	7.0	7.0	7.0	7.0	7.0
South Sudan	Profit tax (% of commercial profits)	4.7	7.0	6.9	6.9	9.2	9.2
South Sudan	Progression to secondary school (%)						
South Sudan	Progression to secondary school, female (%)						
South Sudan	Progression to secondary school, male (%)						
South Sudan	Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)						
South Sudan	Proportion of population pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)						
South Sudan	Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%)						
South Sudan	Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%)						
South Sudan	Proportion of seats held by women in national parliaments (%)	26.5	26.5	26.5	26.5	28.5	28.5
South Sudan	Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)						
South Sudan	Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)						
South Sudan	Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49)						
South Sudan	Public and publicly guaranteed debt service (% of exports of goods, services and primary income)						
South Sudan	Public and publicly guaranteed debt service (% of GNI)						
South Sudan	Public credit registry coverage (% of adults)	0.0	0.0	0.0	0.0	0.0	0.0
South Sudan	Public private partnerships investment in energy (current US$)						
South Sudan	Public private partnerships investment in ICT (current US$)						
South Sudan	Public private partnerships investment in transport (current US$)						
South Sudan	Public private partnerships investment in water and sanitation (current US$)						
South Sudan	Pump price for diesel fuel (US$ per liter)	1.97		1.98		0.28	
South Sudan	Pump price for gasoline (US$ per liter)	1.97		1.98		0.28	
South Sudan	Pupil-teacher ratio, lower secondary				46.74512		
South Sudan	Pupil-teacher ratio, preprimary				34.665		
South Sudan	Pupil-teacher ratio, primary				46.75029		
South Sudan	Pupil-teacher ratio, secondary				27.474890000000002		
South Sudan	Pupil-teacher ratio, tertiary						
South Sudan	Pupil-teacher ratio, upper secondary				15.385729999999999		
South Sudan	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)						
South Sudan	Rail lines (total route-km)						
South Sudan	Railways, goods transported (million ton-km)						
South Sudan	Railways, passengers carried (million passenger-km)						
South Sudan	Ratio of female to male labor force participation rate (%) (modeled ILO estimate)	93.7522384878923	94.22682318106371	94.74256202816392	95.2774403267013	95.63330496014851	95.8114528064138
South Sudan	Ratio of female to male labor force participation rate (%) (national estimate)						
South Sudan	Real effective exchange rate index (2010 = 100)						
South Sudan	Real interest rate (%)	-17.2149237086303	10.7536276183765	20.8364522797372	13.4362043494453	-70.439157791614	
South Sudan	Refugee population by country or territory of asylum	202581.0	229587.0	248152.0	263016.0	262560.0	283400.0
South Sudan	Refugee population by country or territory of origin	87009.0	114470.0	616211.0	778718.0	1436719.0	2439868.0
South Sudan	Renewable electricity output (% of total electricity output)	0.44943820224719105	0.42372881355932196	0.409836065573771	0.606060606060606		
South Sudan	Renewable energy consumption (% of total final energy consumption)	30.196821278189002	29.7016549651407	29.8296332934483	39.074384321667104		
South Sudan	Renewable internal freshwater resources per capita (cubic meters)	2403.3444201460197		2254.7971025163397			
South Sudan	Renewable internal freshwater resources, total (billion cubic meters)	26.0		26.0			
South Sudan	Repeaters, primary, female (% of female enrollment)						
South Sudan	Repeaters, primary, male (% of male enrollment)						
South Sudan	Repeaters, primary, total (% of total enrollment)						
South Sudan	Research and development expenditure (% of GDP)						
South Sudan	Researchers in R&D (per million people)						
