Country	County	Value	Month	State	Year	Variable	Unit	Source
South Sudan	Ulang	4	7	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	4	7	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	4	7	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	4	7	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	4	7	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	4	7	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	4	7	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	4	7	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	4	7	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	10	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	1	10	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	1	10	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	1	10	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	1	10	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	1	10	Lakes	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	1	10	Western Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	1	10	Western Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	1	10	Western Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	1	10	Western Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	1	10	Western Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	1	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	1	10	Western Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	1	10	Warrap	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	1	10	Western Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	1	10	Central Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	2	10	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	2	10	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	2	10	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	2	10	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	2	10	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	2	10	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	2	10	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	2	10	Lakes	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	2	10	Lakes	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	2	10	Lakes	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	2	10	Lakes	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	2	10	Lakes	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	2	10	Lakes	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	2	10	Northern Bahr el Ghazal	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	2	10	Northern Bahr el Ghazal	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	2	10	Northern Bahr el Ghazal	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	2	10	Northern Bahr el Ghazal	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	2	10	Northern Bahr el Ghazal	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	2	10	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	2	10	Warrap	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	2	10	Warrap	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	2	10	Warrap	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	2	10	Warrap	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	2	10	Warrap	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	2	10	Western Bahr el Ghazal	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Jur River	2	10	Western Bahr el Ghazal	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	2	10	Western Bahr el Ghazal	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	2	10	Western Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	2	10	Western Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	2	10	Western Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	2	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	2	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	2	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	2	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	2	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	2	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	2	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	2	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	2	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	2	10	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	2	10	Warrap	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	2	10	Lakes	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	2	10	Warrap	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	2	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	2	10	Eastern Equatoria	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	2	10	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	2	10	Warrap	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	3	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	3	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	3	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	3	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	3	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	3	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	3	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	3	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	3	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	3	10	Upper Nile	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	3	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	3	10	Jonglei	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	3	10	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	4	10	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	4	10	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	4	10	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	4	10	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	4	10	Unity	2015	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	2	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	1	2	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	1	2	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	1	2	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	1	2	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	1	2	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	1	2	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	1	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	1	2	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	1	2	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	1	2	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	2	2	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	2	2	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	2	2	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	2	2	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	2	2	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	2	2	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	2	2	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	2	2	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	2	2	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	2	2	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	2	2	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	2	2	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	2	2	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	2	2	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	2	2	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	2	2	Northern Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	2	2	Northern Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	2	2	Northern Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	2	2	Northern Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	2	2	Northern Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	2	2	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	2	2	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	2	2	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	2	2	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	2	2	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	2	2	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	2	2	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	2	2	Western Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Jur River	2	2	Western Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	2	2	Western Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	2	2	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	2	2	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	2	2	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	2	2	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	2	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	2	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	2	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	2	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	2	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	2	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	2	2	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	2	2	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	2	2	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	2	2	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	2	2	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	2	2	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	2	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	2	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	2	2	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	3	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	3	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	3	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	3	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	3	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	3	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	3	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	3	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	3	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	3	2	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	3	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	3	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	3	2	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	3	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	3	2	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	3	2	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	4	2	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	4	2	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	4	2	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	4	2	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	6	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	1	6	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	2	6	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	2	6	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	2	6	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	2	6	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	2	6	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	2	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	2	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	2	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	2	6	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	2	6	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	2	6	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	2	6	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	2	6	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	2	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	2	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	2	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	2	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	2	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	2	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	2	6	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	2	6	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	2	6	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	2	6	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	2	6	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	2	6	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	3	6	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	3	6	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	3	6	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	3	6	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	3	6	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	3	6	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	3	6	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	3	6	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	3	6	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	3	6	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	3	6	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	3	6	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	3	6	Northern Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	3	6	Northern Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	3	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	3	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	3	6	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	3	6	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	3	6	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	3	6	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	3	6	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Jur River	3	6	Western Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	3	6	Western Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	3	6	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	3	6	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	3	6	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	3	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	3	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	3	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	3	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	3	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	3	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	3	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	3	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	3	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	3	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	3	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	3	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	3	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	3	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	3	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	3	6	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	3	6	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	3	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	3	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	3	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	3	6	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	3	6	Jonglei	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	4	6	Northern Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	4	6	Northern Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	4	6	Northern Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	4	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	4	6	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	4	6	Western Bahr el Ghazal	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	4	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	4	6	Upper Nile	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	1	10	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	2	10	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	2	10	Central Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	2	10	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	2	10	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	2	10	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	2	10	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	2	10	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	2	10	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	2	10	Eastern Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	2	10	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	2	10	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	2	10	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	2	10	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	2	10	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	2	10	Lakes	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	2	10	Unity	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	2	10	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	2	10	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	2	10	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	2	10	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	2	10	Warrap	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	2	10	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	2	10	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	2	10	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	2	10	Western Equatoria	2016	IPC Phase Classification	IPC Phase	FEWSNET
